sample_id,exercise,label,frame_sequence,total_frames,knee_angle_right,knee_angle_left,hip_angle_right,hip_angle_left,elbow_angle_right,elbow_angle_left,shoulder_angle_right,shoulder_angle_left,torso_length,knee_angle_right_velocity,knee_angle_left_velocity,hip_angle_right_velocity,hip_angle_left_velocity,elbow_angle_right_velocity,elbow_angle_left_velocity,shoulder_angle_right_velocity,shoulder_angle_left_velocity,knee_angle_right_acceleration
pushup_correct_2.mp4_006,pushup,correct,26,29,169.03550882745864,166.5009713786246,163.32211155833568,177.56396695674712,89.93909489299705,56.8513666154311,47.90118194002124,38.95735038713075,0.20411863000275068,0.13828917516707406,0.5924413786908076,0.21593607448900798,1.489651663941089,5.969028381989219,2.9149190070989803,-1.0743515565619646,-0.08607188643976116,-0.43680751703345777
pushup_correct_2.mp4_006,pushup,correct,27,29,168.27702998994982,169.95025669185114,164.43633370319395,178.72183723232072,101.23705356176951,61.65356617846533,46.91265175447546,35.91331527420697,0.2058330729684045,-0.7584788375088181,3.4492853132265395,1.1142221448582745,1.1578702755736003,11.297958668772466,4.802199563034236,-0.9885301855457769,-3.0440351129237797,-0.8967680126758921
pushup_correct_2.mp4_006,pushup,correct,28,29,167.13327809043332,171.30891467357165,165.46954081213207,176.74647071214986,106.64622053307687,65.8151757632625,46.90773024960524,32.106534405003856,0.20654488418628206,-1.1437518995165021,1.358657981720512,1.0332071089381145,-1.9753665201708657,5.409166971307357,4.161609584797169,-0.004921504870225135,-3.8067808692031164,-0.3852730620076841
pushup_correct_2.mp4_006,pushup,correct,29,29,165.3465076545722,170.71189545229532,165.35368287005173,176.00134237096552,115.0050171627144,71.28100652493491,47.247853578833556,27.07485184743741,0.20703041739057396,-1.786770435861115,-0.5970192212763266,-0.11585794208033917,-0.7451283411843406,8.358796629637524,5.465830761672407,0.34012332922831945,-5.031682557566445,-0.6430185363446128
pushup_correct_3 copy.mp4_000,pushup,correct,1,14,164.43327681832542,168.6470282836583,172.38401057395143,175.22196695588175,113.94014689765149,107.58339961044877,21.672523996092753,9.93240396178852,0.26072702653077884,,,,,,,,,
pushup_correct_3 copy.mp4_000,pushup,correct,2,14,161.134327917132,167.59700801376806,164.16288739556333,173.42556548798987,105.02506534820574,108.72272712849588,18.016689464092494,11.569538076979477,0.26007532371536285,,,,,,,,,
pushup_correct_3 copy.mp4_000,pushup,correct,3,14,164.15223718699684,163.1041457426432,166.8298970902744,173.519324476899,108.48812193297677,115.06908583103898,20.728277136594624,12.391564703674156,0.2544776222411222,3.0179092698648446,-4.492862271124864,2.667009694711055,0.09375898890911571,3.4630565847710244,6.3463587025431,2.71158767250213,0.8220266266946794,6.316858171058271
pushup_correct_3 copy.mp4_000,pushup,correct,4,14,168.24483577905056,169.16807000849516,167.67449713652815,176.39283809001017,106.55961656521201,116.49885329431667,18.693322050486074,22.72150002938029,0.2554586199905759,4.092598592053719,6.063924265851966,0.8446000462537597,2.873513613111186,-1.9285053677647568,1.4297674632776989,-2.0349550861085497,10.329935325706135,1.074689322188874
pushup_correct_3 copy.mp4_000,pushup,correct,5,14,169.84730738625882,176.3636398454772,168.71379978114615,178.46785286728291,94.94583728061757,95.12272522091321,9.81504124227797,12.995578134350355,0.2533358902957106,1.6024716072082583,7.195569836982031,1.0393026446180045,2.0750147772727416,-11.613779284594443,-21.376128073403464,-8.878280808208105,-9.725921895029936,-2.4901269848454604
pushup_correct_3 copy.mp4_000,pushup,correct,6,14,174.0530691961607,173.44701950275763,171.45961530601303,175.20011822623835,97.89960265899147,90.59657292007134,10.643755586343238,14.108679207289548,0.248778937210062,4.2057618099018725,-2.9166203427195683,2.7458155248668845,-3.2677346410445693,2.9537653783739017,-4.526152300841872,0.8287143440652684,1.1131010729391928,2.603290202693614
pushup_correct_3 copy.mp4_000,pushup,correct,7,14,175.14844631842413,173.68430663346902,169.87282372176827,176.52698429116037,96.61443993728858,83.77627197520864,8.738378356892392,16.637150969202033,0.2487066026476889,1.095377122263443,0.23728713071139396,-1.5867915842447644,1.3268660649220294,-1.2851627217028891,-6.820300944862694,-1.9053772294508455,2.528471761912485,-3.1103846876384296
pushup_correct_3 copy.mp4_000,pushup,correct,8,14,173.94766999642846,170.40434562191763,169.67850616089964,175.55944429277307,94.77301262177427,85.27256808816173,6.978728007434564,15.425148495954321,0.24717734117418,-1.2007763219956757,-3.279961011551393,-0.19431756086862606,-0.9675399983873092,-1.8414273155143093,1.4962961129530896,-1.7596503494578277,-1.2120024732477113,-2.2961534442591187
pushup_correct_3 copy.mp4_000,pushup,correct,9,14,174.20037965245592,170.861491603899,170.86384768063445,173.85702452034693,96.34904783056643,83.2674107607249,8.849867120275158,14.943362693330954,0.2470312059662118,0.25270965602746287,0.4571459819813697,1.1853415197348056,-1.7024197724261398,1.5760352087921632,-2.0051573274368337,1.871139112840594,-0.48178580262336723,1.4534859780231386
pushup_correct_3 copy.mp4_000,pushup,correct,10,14,171.82814842022677,170.76456586138,168.58053860962426,173.61528385487432,96.57284797750197,79.38808647002269,10.251531052788431,16.90890373781491,0.24630144784808505,-2.3722312322291543,-0.0969257425190051,-2.283309071010194,-0.2417406654726051,0.22380014693553107,-3.8793242907022147,1.401663932513273,1.965541044483956,-2.624940888256617
pushup_correct_3 copy.mp4_000,pushup,correct,11,14,170.71524481681257,168.70654085887563,166.50960877663218,169.43969087936955,102.02966283792651,95.357294734912,15.496856753599793,20.188766782296877,0.24545366716971154,-1.1129036034141961,-2.0580250025043654,-2.0709298329920784,-4.17559297550477,5.456814860424544,15.969208264889318,5.245325700811362,3.279863044481967,1.2593276288149582
pushup_correct_3 copy.mp4_000,pushup,correct,12,14,170.9015967192142,168.26968490958106,166.57309912974688,169.90674467075107,106.33795320866936,103.61500362822477,18.04110864403438,20.341034647348962,0.24592702010300144,0.1863519024016398,-0.43685594929456784,0.06349035311470175,0.4670537913815167,4.308290370742853,8.257708893312767,2.5442518904345874,0.15226786505208523,1.299255505815836
pushup_correct_3 copy.mp4_000,pushup,correct,13,14,171.14770410294156,165.33753089050214,167.36216854527547,168.63843700141064,109.86667446517224,110.99939015623255,20.45292684249126,25.816974532047407,0.24680869912193282,0.24610738372734886,-2.932154019078922,0.7890694155285871,-1.2683076693404303,3.5287212565028767,7.384386528007781,2.411818198456878,5.475939884698445,0.05975548132570907
pushup_correct_3 copy.mp4_000,pushup,correct,14,14,169.33115689955127,165.5731624299239,166.36924196842358,168.61931207862608,117.82921024619161,116.82358151270559,26.830257891841377,30.824438943619985,0.24674418798505493,-1.8165472033902859,0.2356315394217745,-0.992926576851886,-0.01912492278455602,7.962535781019369,5.824191356473037,6.3773310493501185,5.0074644115725775,-2.0626545871176347
pushup_correct_3 copy.mp4_001,pushup,correct,1,18,172.9906705573374,173.20619097848476,174.28357247186227,177.0401848076568,116.05800199805375,110.24457429535448,24.32558025872868,19.038545655225594,0.24692980025769543,0.617138244260758,1.802539591573236,0.7723879951557819,-0.31852079325784644,-7.366889042764399,1.0347623419844183,-6.7604421001678645,1.2315517481117304,2.208061177181037
pushup_correct_3 copy.mp4_001,pushup,correct,2,18,172.99792199537947,174.6411996041338,174.9601284262938,177.571413444338,107.50872721622876,109.81037469438611,16.40663189986721,20.410274936472028,0.24594316494628132,0.007251438042061409,1.4350086256490329,0.6765559544315352,0.5312286366811918,-8.549274781824991,-0.43419960096836974,-7.918948358861471,1.3717292812464343,-0.6098868062186966
pushup_correct_3 copy.mp4_001,pushup,correct,3,18,171.79049297924465,176.16391425035954,173.87581915658623,177.79349723022844,100.27998679409319,102.83594169634537,10.903801947326885,17.61953256777729,0.24564039738485396,-1.2074290161348245,1.5227146462257508,-1.0843092697075747,0.22208378589044742,-7.228740422135573,-6.97443299804074,-5.502829952540326,-2.790742368694737,-1.2146804541768859
pushup_correct_3 copy.mp4_001,pushup,correct,4,18,172.41104074885544,173.3445348490504,172.63747383546405,179.59181114257342,95.58271670368376,97.61693830679117,7.276861809921263,16.539959346359197,0.2454481596875223,0.6205477696107948,-2.819379401309135,-1.238345321122182,1.7983139123449803,-4.697270090409432,-5.219003389554203,-3.6269401374056223,-1.0795732214180944,1.8279767857456193
pushup_correct_3 copy.mp4_001,pushup,correct,5,18,170.8728866617285,172.2625857381634,171.48782354175415,178.742829988373,91.53876208606638,89.81989984827138,3.0927126219941896,15.952658518604174,0.24558618914635594,-1.5381540871269408,-1.0819491108869954,-1.1496502937098967,-0.8489811542004304,-4.0439546176173735,-7.797038458519793,-4.184149187927073,-0.5873008277550227,-2.1587018567377356
pushup_correct_3 copy.mp4_001,pushup,correct,6,18,170.67484049723168,169.54805692985605,172.60630365273667,176.69387624019535,90.5730344679581,88.26832514810403,1.7781414873790493,14.34359540938297,0.24489696967897617,-0.1980461644968159,-2.7145288083073638,1.1184801109825173,-2.048953748177638,-0.9657276181082892,-1.5515747001673503,-1.3145711346151403,-1.6090631092212035,1.340107922630125
pushup_correct_3 copy.mp4_001,pushup,correct,7,18,170.75488368085098,168.61433193739097,173.7186929834136,178.001743799397,89.45457955766227,80.09508089801699,0.09999074607051203,5.393972483506555,0.2451766843150548,0.08004318361929563,-0.9337249924650735,1.1123893306769332,1.3078675592016396,-1.1184549102958243,-8.173244250087038,-1.6781507413085373,-8.949622925876415,0.2780893481161115
pushup_correct_3 copy.mp4_001,pushup,correct,8,18,169.76978280676028,169.2142613974568,175.18764352770572,179.54214126779706,88.41337130872337,85.37396796511268,1.5720538233415369,3.8309257352018595,0.24717945129058844,-0.9851008740907048,0.5999294600658232,1.4689505442921131,1.540397468400073,-1.0412082489389007,5.278887067095695,1.4720630772710248,-1.563046748304695,-1.0651440577100004
pushup_correct_3 copy.mp4_001,pushup,correct,9,18,168.4441317764854,168.59792022529552,173.50440036302743,177.62452055015854,88.12598996474489,72.30671755139447,0.09121776837957642,12.435706917157981,0.2458557622682886,-1.3256510302748836,-0.6163411721612704,-1.683243164678288,-1.9176207176385276,-0.28738134397848114,-13.067250413718213,-1.4808360549619604,8.604781181956122,-0.34055015618417883
pushup_correct_3 copy.mp4_001,pushup,correct,10,18,169.08905101099543,166.8053258440285,174.20048909247663,176.4346180426678,97.3194344321993,74.513464855962,10.052086396524656,13.78807280687968,0.24475496328816462,0.6449192345100414,-1.7925943812670369,0.6960887294492011,-1.1899025074907286,9.193444467454412,2.2067473045675285,9.960868628145079,1.352365889721698,1.970570264784925
pushup_correct_3 copy.mp4_001,pushup,correct,11,18,168.95621974121883,167.037128888749,174.5256432490103,176.5064980356898,99.12919756265899,72.72440817690105,11.905613387332311,15.537551711008293,0.24365470172812795,-0.1328312697766023,0.2318030447205217,0.32515415653367086,0.07187999302198023,1.809763130459686,-1.7890566790609483,1.853526990807655,1.7494789041286136,-0.7777505042866437
pushup_correct_3 copy.mp4_001,pushup,correct,12,18,168.51505159686485,166.61011987669903,174.51082541653346,177.03927760327775,102.53047732670957,78.84322798817665,15.098015376004058,13.203900868644698,0.24329472447723416,-0.44116814435398055,-0.42700901204997876,-0.014817832476836656,0.5327795675879656,3.401279764050585,6.1188198112756,3.1924019886717474,-2.3336508423635944,-0.30833687457737824
pushup_correct_3 copy.mp4_001,pushup,correct,13,18,167.00125156587066,166.887084960745,173.59659969388662,176.99364985179412,111.37897237580458,110.63036539535382,23.40131268073445,24.818250253109422,0.24287199558950093,-1.5138000309941901,0.276965084045969,-0.9142257226468473,-0.04562775148363585,8.848495049095007,31.78713740717717,8.30329730473039,11.614349384464724,-1.0726318866402096
pushup_correct_3 copy.mp4_001,pushup,correct,14,18,165.46620277725006,166.96208879313173,173.24219303986408,176.79782542088864,112.05644241950125,97.85854674268214,24.503990531339156,19.049383867445787,0.24271453941423798,-1.5350487886205997,0.07500383238672725,-0.3544066540225401,-0.19582443090547486,0.6774700436966725,-12.771818652671683,1.1026778506047066,-5.768866385663635,-0.021248757626409542
pushup_correct_3 copy.mp4_001,pushup,correct,15,18,163.30659277383546,166.81806988864463,174.55167008053567,177.17726792763878,109.71820011044169,114.1052398607106,20.705581047493794,30.575928660640326,0.2436970018545325,-2.159610003414599,-0.14401890448709764,1.3094770406715952,0.3794425067501379,-2.3382423090595665,16.24669311802846,-3.7984094838453615,11.526544793194539,-0.6245612147939994
pushup_correct_3 copy.mp4_001,pushup,correct,16,18,160.63844320326663,165.94390104234432,172.87602848051932,178.16373765465306,107.56980231454357,115.86585221489825,19.342145403464553,29.523510681255303,0.2453667840218858,-2.668149570568829,-0.8741688463003072,-1.6756416000163483,0.9864697270142813,-2.14839779589812,1.760612354187657,-1.3634356440292414,-1.052417979385023,-0.5085395671542301
pushup_correct_3 copy.mp4_001,pushup,correct,17,18,161.1489750766999,165.16463253723228,173.02314908428966,179.30485271292565,112.53445296169838,111.6245197212516,24.01409993337924,19.373975264942572,0.24775835602936216,0.5105318734332798,-0.7792685051120429,0.14712060377033254,1.1411150582725895,4.964650647154812,-4.241332493646652,4.671954529914686,-10.14953541631273,3.178681444002109
pushup_correct_3 copy.mp4_001,pushup,correct,18,18,162.28676351870013,165.66107555529157,172.8686868601816,179.47718288711474,118.65426506674048,122.54062223086768,28.216429118627335,29.389816997050282,0.2506340287369877,1.1377884420002147,0.4964430180592956,-0.15446222410804467,0.17233017418908503,6.119812105042101,10.916102509616081,4.202329185248097,10.01584173210771,0.6272565685669349
pushup_correct_3 copy.mp4_002,pushup,correct,1,8,167.09498663815535,160.518639688905,169.54763580922145,170.85869494618257,110.10087886888005,115.96937224711296,18.959117547796314,25.772651486404705,0.2722349677722649,0.8003489081498287,1.9950921489097198,-1.591804682445371,-0.8154735098115111,-15.269410965057915,-5.807137380754455,-13.83917727708874,-3.3441453791044857,0.940905894132527
pushup_correct_3 copy.mp4_002,pushup,correct,2,8,167.83294794354026,162.90096241732618,170.2218348012771,172.78430444301026,101.43865391625731,111.33886858935844,12.178459153319869,22.197496457629175,0.26659755456145995,0.7379613053849141,2.3823227284211725,0.6741989920556648,1.9256094968276898,-8.662224952622736,-4.630503657754517,-6.780658394476445,-3.57515502877553,-0.06238760276491462
pushup_correct_3 copy.mp4_002,pushup,correct,3,8,166.31635551351062,161.1445950325342,168.4430597894226,169.41996138500377,97.88807188210953,102.23361408445668,10.547437934130535,14.311605778544065,0.2626668323806472,-1.5165924300296467,-1.7563673847919858,-1.7787750118545205,-3.364343058006483,-3.55058203414778,-9.105254504901765,-1.6310212191893338,-7.88589067908511,-2.254553735414561
pushup_correct_3 copy.mp4_002,pushup,correct,4,8,163.91614942029693,160.1818983700714,166.58630824494585,168.06901231519925,91.51094277943322,97.53469713713999,6.90625678706699,11.447150010270677,0.25969768980723573,-2.400206093213683,-0.9626966624628039,-1.8567515444767366,-1.3509490698045283,-6.377129102676307,-4.69891694731669,-3.641181147063545,-2.8644557682733875,-0.8836136631840361
pushup_correct_3 copy.mp4_002,pushup,correct,5,8,164.84259480628657,160.5616502395553,167.709876489271,169.00168555165462,89.8650403744002,97.6148326557201,6.216893468375884,10.006379036790102,0.25974886408512426,0.9264453859896378,0.37975186948389705,1.1235682443251562,0.932673236455372,-1.645902405033027,0.08013551858010715,-0.6893633186911066,-1.440770973480575,3.3266514792033206
pushup_correct_3 copy.mp4_002,pushup,correct,6,8,166.21649846873893,161.47815136585643,169.93986582750122,171.1016068844394,90.09631076582576,93.33548370572882,4.612854992587353,4.753085405755349,0.2611373298461104,1.3739036624523635,0.9165011263011422,2.2299893382302116,2.0999213327847883,0.23127039142556782,-4.279348949991274,-1.6040384757885304,-5.2532936310347536,0.44745827646272573
